date_open,open,high,low,close,volume,date_close
2024-09-16 14:00:00,7.958,7.958,7.873,7.916,637.81,2024-09-16 15:00:00
2024-09-16 15:00:00,7.925,7.98,7.924,7.978,66.33,2024-09-16 16:00:00
2024-09-16 16:00:00,7.95,7.95,7.947,7.947,5.94,2024-09-16 17:00:00
2024-09-16 17:00:00,8.002,8.047,8.002,8.047,7.94,2024-09-16 18:00:00
2024-09-16 18:00:00,8.02,8.02,8.002,8.002,74.72,2024-09-16 19:00:00
2024-09-16 19:00:00,7.958,8.002,7.958,7.985,3.84,2024-09-16 20:00:00
2024-09-16 20:00:00,7.958,7.958,7.918,7.918,6.11,2024-09-16 21:00:00
2024-09-16 21:00:00,7.913,7.958,7.913,7.958,1.64,2024-09-16 22:00:00
2024-09-16 22:00:00,7.958,7.958,7.958,7.958,0.0,2024-09-16 23:00:00
2024-09-16 23:00:00,8.002,8.02,8.002,8.02,6.1,2024-09-17 00:00:00
2024-09-17 00:00:00,8.047,8.047,7.913,7.913,9.37,2024-09-17 01:00:00
2024-09-17 01:00:00,7.944,7.944,7.944,7.944,0.88,2024-09-17 02:00:00
2024-09-17 02:00:00,7.958,7.958,7.958,7.958,0.82,2024-09-17 03:00:00
2024-09-17 03:00:00,7.958,7.958,7.958,7.958,0.0,2024-09-17 04:00:00
2024-09-17 04:00:00,7.958,7.958,7.958,7.958,0.0,2024-09-17 05:00:00
2024-09-17 05:00:00,7.997,8.02,7.997,8.02,6.3,2024-09-17 06:00:00
2024-09-17 06:00:00,7.962,7.962,7.958,7.958,5.0,2024-09-17 07:00:00
2024-09-17 07:00:00,7.94,7.94,7.94,7.94,100.0,2024-09-17 08:00:00
2024-09-17 08:00:00,7.918,7.918,7.918,7.918,5.29,2024-09-17 09:00:00
2024-09-17 09:00:00,7.913,7.958,7.893,7.958,13.11,2024-09-17 10:00:00
2024-09-17 10:00:00,7.953,7.953,7.953,7.953,5.65,2024-09-17 11:00:00
2024-09-17 11:00:00,7.953,7.953,7.953,7.953,0.0,2024-09-17 12:00:00
2024-09-17 12:00:00,7.953,7.953,7.953,7.953,0.0,2024-09-17 13:00:00
2024-09-17 13:00:00,8.002,8.002,7.913,7.913,7.43,2024-09-17 14:00:00
2024-09-17 14:00:00,7.958,8.1,7.958,8.047,93.67,2024-09-17 15:00:00
2024-09-17 15:00:00,8.092,8.265,8.092,8.181,720.61,2024-09-17 16:00:00
2024-09-17 16:00:00,8.137,8.139,8.028,8.028,43.55,2024-09-17 17:00:00
2024-09-17 17:00:00,8.002,8.103,8.002,8.042,394.62,2024-09-17 18:00:00
2024-09-17 18:00:00,8.046,8.046,7.952,7.971,91.96,2024-09-17 19:00:00
2024-09-17 19:00:00,7.97,7.979,7.826,7.895,96.84,2024-09-17 20:00:00
2024-09-17 20:00:00,7.895,7.895,7.895,7.895,0.0,2024-09-17 21:00:00
2024-09-17 21:00:00,7.882,7.882,7.882,7.882,40.03,2024-09-17 22:00:00
2024-09-17 22:00:00,7.913,7.913,7.913,7.913,32.42,2024-09-17 23:00:00
2024-09-17 23:00:00,7.913,7.913,7.913,7.913,0.0,2024-09-18 00:00:00
2024-09-18 00:00:00,7.829,7.829,7.788,7.788,44.26,2024-09-18 01:00:00
2024-09-18 01:00:00,7.788,7.788,7.788,7.788,0.0,2024-09-18 02:00:00
2024-09-18 02:00:00,7.815,7.837,7.815,7.837,90.39,2024-09-18 03:00:00
2024-09-18 03:00:00,7.901,7.946,7.901,7.942,62.32,2024-09-18 04:00:00
2024-09-18 04:00:00,7.868,7.868,7.868,7.868,5.18,2024-09-18 05:00:00
2024-09-18 05:00:00,7.841,7.841,7.826,7.826,16.53,2024-09-18 06:00:00
2024-09-18 06:00:00,7.853,7.853,7.848,7.85,101.6,2024-09-18 07:00:00
2024-09-18 07:00:00,7.864,7.866,7.824,7.826,63.69,2024-09-18 08:00:00
2024-09-18 08:00:00,7.8,7.806,7.734,7.734,49.47,2024-09-18 09:00:00
2024-09-18 09:00:00,7.749,7.782,7.714,7.727,240.24,2024-09-18 10:00:00
2024-09-18 10:00:00,7.725,7.73,7.669,7.7,109.88,2024-09-18 11:00:00
2024-09-18 11:00:00,7.738,7.739,7.696,7.696,119.65,2024-09-18 12:00:00
2024-09-18 12:00:00,7.739,7.739,7.739,7.739,0.85,2024-09-18 13:00:00
2024-09-18 13:00:00,7.75,7.75,7.664,7.664,127.99,2024-09-18 14:00:00
2024-09-18 14:00:00,7.684,7.684,7.683,7.683,44.15,2024-09-18 15:00:00
2024-09-18 15:00:00,7.66,7.66,7.623,7.638,115.08,2024-09-18 16:00:00
2024-09-18 16:00:00,7.607,7.739,7.604,7.739,126.25,2024-09-18 17:00:00
2024-09-18 17:00:00,7.745,7.745,7.696,7.739,51.18,2024-09-18 18:00:00
2024-09-18 18:00:00,7.779,8.002,7.779,7.958,140.19,2024-09-18 19:00:00
2024-09-18 19:00:00,7.913,7.94,7.824,7.824,42.37,2024-09-18 20:00:00
2024-09-18 20:00:00,7.8,7.844,7.714,7.844,72.64,2024-09-18 21:00:00
2024-09-18 21:00:00,7.861,7.979,7.861,7.979,112.93,2024-09-18 22:00:00
2024-09-18 22:00:00,7.94,8.0,7.94,8.0,19.24,2024-09-18 23:00:00
2024-09-18 23:00:00,8.002,8.183,8.002,8.183,127.83,2024-09-19 00:00:00
2024-09-19 00:00:00,8.203,8.367,8.203,8.367,179.53,2024-09-19 01:00:00
2024-09-19 01:00:00,8.345,8.346,8.241,8.317,59.78,2024-09-19 02:00:00
2024-09-19 02:00:00,8.286,8.348,8.275,8.305,75.7,2024-09-19 03:00:00
2024-09-19 03:00:00,8.349,8.389,8.348,8.389,34.81,2024-09-19 04:00:00
2024-09-19 04:00:00,8.277,8.277,8.274,8.274,15.61,2024-09-19 05:00:00
2024-09-19 05:00:00,8.367,8.401,8.367,8.401,46.35,2024-09-19 06:00:00
2024-09-19 06:00:00,8.302,8.302,8.274,8.274,44.79,2024-09-19 07:00:00
2024-09-19 07:00:00,8.269,8.287,8.269,8.287,9.14,2024-09-19 08:00:00
2024-09-19 08:00:00,8.281,8.281,8.174,8.179,128.19,2024-09-19 09:00:00
2024-09-19 09:00:00,8.228,8.228,8.223,8.223,6.53,2024-09-19 10:00:00
2024-09-19 10:00:00,8.183,8.183,8.14,8.14,55.85,2024-09-19 11:00:00
2024-09-19 11:00:00,8.137,8.144,8.137,8.144,2.69,2024-09-19 12:00:00
2024-09-19 12:00:00,8.16,8.265,8.158,8.254,66.78,2024-09-19 13:00:00
2024-09-19 13:00:00,8.206,8.302,8.149,8.21,188.74,2024-09-19 14:00:00
2024-09-19 14:00:00,8.15,8.166,8.077,8.077,85.82,2024-09-19 15:00:00
2024-09-19 15:00:00,8.137,8.15,8.137,8.143,9.78,2024-09-19 16:00:00
2024-09-19 16:00:00,8.163,8.291,8.162,8.291,77.25,2024-09-19 17:00:00
2024-09-19 17:00:00,8.228,8.274,8.219,8.274,6.59,2024-09-19 18:00:00
2024-09-19 18:00:00,8.302,8.305,8.228,8.228,156.82,2024-09-19 19:00:00
2024-09-19 19:00:00,8.203,8.203,8.118,8.118,55.57,2024-09-19 20:00:00
2024-09-19 20:00:00,8.144,8.144,8.144,8.144,4.48,2024-09-19 21:00:00
2024-09-19 21:00:00,8.105,8.105,8.047,8.047,60.06,2024-09-19 22:00:00
2024-09-19 22:00:00,8.037,8.047,8.002,8.047,47.17,2024-09-19 23:00:00
2024-09-19 23:00:00,8.092,8.105,8.085,8.085,11.32,2024-09-20 00:00:00
2024-09-20 00:00:00,8.066,8.066,7.996,7.996,11.66,2024-09-20 01:00:00
2024-09-20 01:00:00,7.989,7.989,7.952,7.97,126.0,2024-09-20 02:00:00
2024-09-20 02:00:00,8.002,8.06,7.988,8.06,47.78,2024-09-20 03:00:00
2024-09-20 03:00:00,8.092,8.183,8.092,8.183,124.99,2024-09-20 04:00:00
2024-09-20 04:00:00,8.211,8.29,8.211,8.29,63.69,2024-09-20 05:00:00
2024-09-20 05:00:00,8.305,8.367,8.305,8.367,26.73,2024-09-20 06:00:00
2024-09-20 06:00:00,8.367,8.473,8.367,8.473,78.97,2024-09-20 07:00:00
2024-09-20 07:00:00,8.474,8.606,8.365,8.556,98.74,2024-09-20 08:00:00
2024-09-20 08:00:00,8.508,8.508,8.404,8.461,136.41,2024-09-20 09:00:00
2024-09-20 09:00:00,8.502,8.516,8.478,8.516,26.03,2024-09-20 10:00:00
2024-09-20 10:00:00,8.556,8.688,8.556,8.604,114.51,2024-09-20 11:00:00
2024-09-20 11:00:00,8.577,8.577,8.404,8.461,154.31,2024-09-20 12:00:00
2024-09-20 12:00:00,8.508,8.508,8.461,8.461,1.67,2024-09-20 13:00:00
2024-09-20 13:00:00,8.414,8.414,8.311,8.311,34.14,2024-09-20 14:00:00
2024-09-20 14:00:00,8.302,8.437,8.282,8.408,33.58,2024-09-20 15:00:00
2024-09-20 15:00:00,8.367,8.414,8.367,8.414,3.95,2024-09-20 16:00:00
2024-09-20 16:00:00,8.367,8.377,8.367,8.377,0.91,2024-09-20 17:00:00
2024-09-20 17:00:00,8.325,8.325,8.282,8.282,14.43,2024-09-20 18:00:00
2024-09-20 18:00:00,8.277,8.277,8.26,8.26,10.5,2024-09-20 19:00:00
2024-09-20 19:00:00,8.366,8.401,8.366,8.401,36.89,2024-09-20 20:00:00
2024-09-20 20:00:00,8.401,8.401,8.401,8.401,0.0,2024-09-20 21:00:00
2024-09-20 21:00:00,8.414,8.516,8.414,8.516,47.4,2024-09-20 22:00:00
2024-09-20 22:00:00,8.526,8.526,8.461,8.461,91.04,2024-09-20 23:00:00
2024-09-20 23:00:00,8.461,8.461,8.461,8.461,0.52,2024-09-21 00:00:00
2024-09-21 00:00:00,8.508,8.549,8.461,8.549,8.6,2024-09-21 01:00:00
2024-09-21 01:00:00,8.48,8.491,8.365,8.365,36.84,2024-09-21 02:00:00
2024-09-21 02:00:00,8.345,8.345,8.302,8.315,22.13,2024-09-21 03:00:00
2024-09-21 03:00:00,8.315,8.315,8.315,8.315,0.0,2024-09-21 04:00:00
2024-09-21 04:00:00,8.287,8.287,8.251,8.251,18.93,2024-09-21 05:00:00
2024-09-21 05:00:00,8.251,8.251,8.251,8.251,0.0,2024-09-21 06:00:00
2024-09-21 06:00:00,8.251,8.251,8.251,8.251,0.0,2024-09-21 07:00:00
2024-09-21 07:00:00,8.353,8.389,8.335,8.389,8.28,2024-09-21 08:00:00
2024-09-21 08:00:00,8.414,8.414,8.414,8.414,0.78,2024-09-21 09:00:00
2024-09-21 09:00:00,8.386,8.42,8.386,8.42,6.43,2024-09-21 10:00:00
2024-09-21 10:00:00,8.367,8.367,8.302,8.333,237.22,2024-09-21 11:00:00
2024-09-21 11:00:00,8.325,8.334,8.325,8.334,10.28,2024-09-21 12:00:00
2024-09-21 12:00:00,8.368,8.437,8.368,8.437,8.73,2024-09-21 13:00:00
2024-09-21 13:00:00,8.446,8.516,8.424,8.516,87.39,2024-09-21 14:00:00
2024-09-21 14:00:00,8.526,8.585,8.526,8.574,23.02,2024-09-21 15:00:00
2024-09-21 15:00:00,8.515,8.556,8.508,8.556,1.76,2024-09-21 16:00:00
2024-09-21 16:00:00,8.547,8.548,8.547,8.548,63.97,2024-09-21 17:00:00
2024-09-21 17:00:00,8.548,8.548,8.548,8.548,0.0,2024-09-21 18:00:00
2024-09-21 18:00:00,8.555,8.555,8.508,8.508,15.76,2024-09-21 19:00:00
2024-09-21 19:00:00,8.488,8.488,8.488,8.488,24.17,2024-09-21 20:00:00
2024-09-21 20:00:00,8.461,8.461,8.461,8.461,0.77,2024-09-21 21:00:00
2024-09-21 21:00:00,8.454,8.456,8.414,8.414,23.7,2024-09-21 22:00:00
2024-09-21 22:00:00,8.457,8.461,8.457,8.461,1.85,2024-09-21 23:00:00
2024-09-21 23:00:00,8.508,8.56,8.508,8.552,15.17,2024-09-22 00:00:00
2024-09-22 00:00:00,8.508,8.512,8.461,8.512,2437.55,2024-09-22 01:00:00
2024-09-22 01:00:00,8.512,8.556,8.508,8.508,1738.57,2024-09-22 02:00:00
2024-09-22 02:00:00,8.461,8.461,8.371,8.371,28.06,2024-09-22 03:00:00
2024-09-22 03:00:00,8.396,8.396,8.396,8.396,20.0,2024-09-22 04:00:00
2024-09-22 04:00:00,8.396,8.396,8.396,8.396,0.0,2024-09-22 05:00:00
2024-09-22 05:00:00,8.367,8.377,8.311,8.311,114.28,2024-09-22 06:00:00
2024-09-22 06:00:00,8.325,8.325,8.311,8.311,4059.79,2024-09-22 07:00:00
2024-09-22 07:00:00,8.311,8.33,8.311,8.33,109.64,2024-09-22 08:00:00
2024-09-22 08:00:00,8.33,8.33,8.33,8.33,0.0,2024-09-22 09:00:00
2024-09-22 09:00:00,8.302,8.302,8.257,8.257,21.41,2024-09-22 10:00:00
2024-09-22 10:00:00,8.251,8.251,8.18,8.18,33.26,2024-09-22 11:00:00
2024-09-22 11:00:00,8.228,8.228,8.228,8.228,0.8,2024-09-22 12:00:00
2024-09-22 12:00:00,8.228,8.228,8.228,8.228,0.0,2024-09-22 13:00:00
2024-09-22 13:00:00,8.274,8.274,8.183,8.183,20.61,2024-09-22 14:00:00
2024-09-22 14:00:00,8.199,8.199,8.133,8.133,77.61,2024-09-22 15:00:00
2024-09-22 15:00:00,8.183,8.183,8.183,8.183,0.8,2024-09-22 16:00:00
2024-09-22 16:00:00,8.137,8.208,8.137,8.208,31.05,2024-09-22 17:00:00
2024-09-22 17:00:00,8.228,8.273,8.228,8.273,47.44,2024-09-22 18:00:00
2024-09-22 18:00:00,8.256,8.26,8.256,8.26,19.21,2024-09-22 19:00:00
2024-09-22 19:00:00,8.274,8.274,8.274,8.274,0.79,2024-09-22 20:00:00
2024-09-22 20:00:00,8.287,8.289,8.261,8.261,107.56,2024-09-22 21:00:00
2024-09-22 21:00:00,8.258,8.258,8.071,8.071,136.17,2024-09-22 22:00:00
2024-09-22 22:00:00,8.047,8.289,8.031,8.289,59.94,2024-09-22 23:00:00
2024-09-22 23:00:00,8.305,8.305,8.228,8.228,5.89,2024-09-23 00:00:00
2024-09-23 00:00:00,8.199,8.305,8.073,8.305,79.37,2024-09-23 01:00:00
2024-09-23 01:00:00,8.315,8.367,8.315,8.367,111.4,2024-09-23 02:00:00
2024-09-23 02:00:00,8.376,8.389,8.324,8.389,26.05,2024-09-23 03:00:00
2024-09-23 03:00:00,8.399,8.554,8.399,8.554,171.53,2024-09-23 04:00:00
2024-09-23 04:00:00,8.556,8.601,8.491,8.491,200.53,2024-09-23 05:00:00
2024-09-23 05:00:00,8.556,8.556,8.508,8.508,1.52,2024-09-23 06:00:00
2024-09-23 06:00:00,8.556,8.644,8.556,8.644,53.02,2024-09-23 07:00:00
2024-09-23 07:00:00,8.558,8.558,8.459,8.459,46.89,2024-09-23 08:00:00
2024-09-23 08:00:00,8.449,8.449,8.367,8.414,40.62,2024-09-23 09:00:00
2024-09-23 09:00:00,8.432,8.461,8.43,8.461,9.99,2024-09-23 10:00:00
2024-09-23 10:00:00,8.414,8.414,8.414,8.414,0.77,2024-09-23 11:00:00
2024-09-23 11:00:00,8.367,8.414,8.35,8.414,177.58,2024-09-23 12:00:00
2024-09-23 12:00:00,8.367,8.367,8.367,8.367,0.78,2024-09-23 13:00:00
2024-09-23 13:00:00,8.414,8.414,8.414,8.414,0.78,2024-09-23 14:00:00
2024-09-23 14:00:00,8.461,8.526,8.414,8.461,18.16,2024-09-23 15:00:00
2024-09-23 15:00:00,8.414,8.558,8.407,8.558,21.23,2024-09-23 16:00:00
2024-09-23 16:00:00,8.558,8.585,8.468,8.468,143.42,2024-09-23 17:00:00
2024-09-23 17:00:00,8.461,8.556,8.461,8.556,2.3,2024-09-23 18:00:00
2024-09-23 18:00:00,8.593,8.705,8.593,8.676,78.06,2024-09-23 19:00:00
2024-09-23 19:00:00,8.712,8.712,8.676,8.676,150.25,2024-09-23 20:00:00
2024-09-23 20:00:00,8.721,8.721,8.721,8.721,2.16,2024-09-23 21:00:00
2024-09-23 21:00:00,8.63,8.693,8.604,8.693,125.32,2024-09-23 22:00:00
2024-09-23 22:00:00,8.693,8.693,8.693,8.693,0.0,2024-09-23 23:00:00
2024-09-23 23:00:00,8.647,8.654,8.647,8.654,63.3,2024-09-24 00:00:00
2024-09-24 00:00:00,8.714,8.749,8.62,8.62,17.51,2024-09-24 01:00:00
2024-09-24 01:00:00,8.605,8.652,8.577,8.652,8.64,2024-09-24 02:00:00
2024-09-24 02:00:00,8.604,8.682,8.604,8.682,2.52,2024-09-24 03:00:00
2024-09-24 03:00:00,8.688,8.699,8.639,8.639,6.22,2024-09-24 04:00:00
2024-09-24 04:00:00,8.604,8.604,8.604,8.604,0.76,2024-09-24 05:00:00
2024-09-24 05:00:00,8.615,8.639,8.578,8.624,100.63,2024-09-24 06:00:00
2024-09-24 06:00:00,8.652,8.77,8.652,8.77,58.15,2024-09-24 07:00:00
2024-09-24 07:00:00,8.77,8.885,8.77,8.885,200.49,2024-09-24 08:00:00
2024-09-24 08:00:00,8.892,9.184,8.892,9.097,218.73,2024-09-24 09:00:00
2024-09-24 09:00:00,9.148,9.148,9.036,9.097,25.73,2024-09-24 10:00:00
2024-09-24 10:00:00,9.068,9.068,9.061,9.066,113.5,2024-09-24 11:00:00
2024-09-24 11:00:00,9.046,9.106,9.039,9.106,102.93,2024-09-24 12:00:00
2024-09-24 12:00:00,9.099,9.099,9.046,9.046,0.98,2024-09-24 13:00:00
2024-09-24 13:00:00,9.097,9.216,9.097,9.216,28.59,2024-09-24 14:00:00
2024-09-24 14:00:00,9.148,9.148,8.917,9.02,69.87,2024-09-24 15:00:00
2024-09-24 15:00:00,9.046,9.047,8.984,8.984,10.37,2024-09-24 16:00:00
2024-09-24 16:00:00,9.046,9.092,8.996,9.046,6.97,2024-09-24 17:00:00
2024-09-24 17:00:00,9.035,9.148,9.035,9.148,874.48,2024-09-24 18:00:00
2024-09-24 18:00:00,9.16,9.269,9.156,9.25,52.94,2024-09-24 19:00:00
2024-09-24 19:00:00,9.209,9.545,9.199,9.545,383.58,2024-09-24 20:00:00
2024-09-24 20:00:00,9.545,9.547,9.333,9.333,242.8,2024-09-24 21:00:00
2024-09-24 21:00:00,9.327,9.34,9.316,9.34,36.6,2024-09-24 22:00:00
2024-09-24 22:00:00,9.406,9.485,9.406,9.485,68.44,2024-09-24 23:00:00
2024-09-24 23:00:00,9.449,9.449,9.406,9.406,64.57,2024-09-25 00:00:00
2024-09-25 00:00:00,9.459,9.515,9.459,9.459,6.53,2024-09-25 01:00:00
2024-09-25 01:00:00,9.483,9.512,9.459,9.512,44.08,2024-09-25 02:00:00
2024-09-25 02:00:00,9.459,9.532,9.459,9.532,857.36,2024-09-25 03:00:00
2024-09-25 03:00:00,9.459,9.459,9.393,9.393,111.7,2024-09-25 04:00:00
2024-09-25 04:00:00,9.354,9.354,9.252,9.252,82.15,2024-09-25 05:00:00
2024-09-25 05:00:00,9.252,9.252,9.223,9.223,19.04,2024-09-25 06:00:00
2024-09-25 06:00:00,9.248,9.248,9.148,9.148,59.16,2024-09-25 07:00:00
2024-09-25 07:00:00,9.199,9.199,9.148,9.199,2.13,2024-09-25 08:00:00
2024-09-25 08:00:00,9.205,9.205,9.205,9.205,132.65,2024-09-25 09:00:00
2024-09-25 09:00:00,9.155,9.174,9.154,9.174,12.49,2024-09-25 10:00:00
2024-09-25 10:00:00,9.148,9.209,9.13,9.209,171.67,2024-09-25 11:00:00
2024-09-25 11:00:00,9.213,9.295,9.213,9.278,867.35,2024-09-25 12:00:00
2024-09-25 12:00:00,9.2,9.2,9.199,9.199,10.71,2024-09-25 13:00:00
2024-09-25 13:00:00,9.159,9.25,9.148,9.244,197.83,2024-09-25 14:00:00
2024-09-25 14:00:00,9.278,9.419,9.278,9.419,44.68,2024-09-25 15:00:00
2024-09-25 15:00:00,9.437,9.437,9.299,9.299,14.63,2024-09-25 16:00:00
2024-09-25 16:00:00,9.349,9.362,9.349,9.362,325.57,2024-09-25 17:00:00
2024-09-25 17:00:00,9.302,9.302,9.194,9.194,25.95,2024-09-25 18:00:00
2024-09-25 18:00:00,9.25,9.25,9.25,9.25,150.71,2024-09-25 19:00:00
2024-09-25 19:00:00,9.235,9.235,9.089,9.089,58.45,2024-09-25 20:00:00
2024-09-25 20:00:00,9.087,9.148,9.087,9.148,10.94,2024-09-25 21:00:00
2024-09-25 21:00:00,9.122,9.122,8.767,9.113,708.66,2024-09-25 22:00:00
2024-09-25 22:00:00,9.046,9.117,9.037,9.097,4.2,2024-09-25 23:00:00
2024-09-25 23:00:00,9.046,9.046,9.034,9.04,81.28,2024-09-26 00:00:00
2024-09-26 00:00:00,9.097,9.097,8.987,8.988,23.55,2024-09-26 01:00:00
2024-09-26 01:00:00,9.046,9.071,8.976,9.071,16.82,2024-09-26 02:00:00
2024-09-26 02:00:00,9.092,9.184,9.092,9.184,26.45,2024-09-26 03:00:00
2024-09-26 03:00:00,9.193,9.199,9.178,9.178,6.42,2024-09-26 04:00:00
2024-09-26 04:00:00,9.148,9.148,9.148,9.148,0.71,2024-09-26 05:00:00
2024-09-26 05:00:00,9.199,9.254,9.199,9.254,11.49,2024-09-26 06:00:00
2024-09-26 06:00:00,9.259,9.278,9.259,9.278,18.29,2024-09-26 07:00:00
2024-09-26 07:00:00,9.278,9.278,9.278,9.278,0.0,2024-09-26 08:00:00
2024-09-26 08:00:00,9.199,9.199,9.113,9.156,11.48,2024-09-26 09:00:00
2024-09-26 09:00:00,9.123,9.123,9.118,9.118,5.77,2024-09-26 10:00:00
2024-09-26 10:00:00,9.199,9.25,9.199,9.25,6.0,2024-09-26 11:00:00
2024-09-26 11:00:00,9.278,9.298,9.278,9.298,12.42,2024-09-26 12:00:00
2024-09-26 12:00:00,9.285,9.302,9.285,9.302,4.59,2024-09-26 13:00:00
2024-09-26 13:00:00,9.283,9.334,9.283,9.334,9.55,2024-09-26 14:00:00
2024-09-26 14:00:00,9.354,9.498,9.337,9.406,135.65,2024-09-26 15:00:00
2024-09-26 15:00:00,9.354,9.709,9.346,9.611,1561.09,2024-09-26 16:00:00
2024-09-26 16:00:00,9.565,9.618,9.565,9.59,77.85,2024-09-26 17:00:00
2024-09-26 17:00:00,9.59,9.619,9.456,9.456,56.15,2024-09-26 18:00:00
2024-09-26 18:00:00,9.447,9.525,9.447,9.525,7.33,2024-09-26 19:00:00
2024-09-26 19:00:00,9.539,9.539,9.459,9.459,41.75,2024-09-26 20:00:00
2024-09-26 20:00:00,9.441,9.441,9.42,9.425,20.23,2024-09-26 21:00:00
2024-09-26 21:00:00,9.499,9.566,9.499,9.566,41.82,2024-09-26 22:00:00
2024-09-26 22:00:00,9.603,9.608,9.526,9.526,24.22,2024-09-26 23:00:00
2024-09-26 23:00:00,9.527,9.527,9.441,9.512,12.93,2024-09-27 00:00:00
2024-09-27 00:00:00,9.474,9.474,9.425,9.425,13.24,2024-09-27 01:00:00
2024-09-27 01:00:00,9.425,9.48,9.384,9.384,268.41,2024-09-27 02:00:00
